tarih,vardiya,makine_id,sicaklik,basinc,titreşim,uretim_hizi,operator_tecrube,kullanim_süresi,rulman_degisimi_sonrasi,hata_var
2028-04-13,Gece,2,81.73,1.87,0.81,1089,4,6,2,0
2028-04-14,Gündüz,1,87.51,1.83,0.87,1499,3,6,2,0
2028-04-15,Akşam,1,79.53,1.66,0.93,2131,3,10,2,0
2028-04-16,Akşam,5,79.87,1.68,0.81,2213,4,10,2,0
2028-04-17,Akşam,3,74.15,1.78,0.85,2203,1,11,2,0
2028-04-18,Akşam,3,87.86,1.95,0.84,2043,3,9,2,0
2028-04-19,Gece,5,72.51,1.83,0.89,2382,1,6,2,0
2028-04-20,Gündüz,2,81.14,1.56,0.79,1006,2,8,2,0
2028-04-21,Gündüz,3,76.93,1.55,0.79,1321,1,8,2,0
2028-04-22,Gündüz,5,80.31,1.95,0.79,1267,4,8,2,0
2028-04-23,Akşam,2,73.46,2.03,0.72,2450,5,10,2,0
2028-04-24,Akşam,2,84.46,2.12,0.83,1295,4,10,2,0
2028-04-25,Gündüz,4,75.22,1.65,0.78,1569,2,10,2,0
2028-04-26,Akşam,2,85.83,1.24,0.85,2410,1,8,2,0
2028-04-27,Gündüz,3,75.36,1.91,0.72,1263,3,9,2,0
2028-04-28,Gündüz,3,84.88,1.59,0.83,1089,4,11,2,0
2028-04-29,Gündüz,5,75.85,1.77,0.82,1852,3,7,2,0
2028-04-30,Gündüz,5,76.93,1.84,0.81,2284,1,6,2,0
2028-05-01,Gündüz,2,79.99,1.97,0.89,1487,2,7,2,0
2028-05-02,Gündüz,1,75.76,2.07,0.8,2364,4,6,2,0
2028-05-03,Gündüz,4,75.61,2.15,0.85,2352,3,10,2,0
2028-05-04,Akşam,1,75.82,2.2,0.81,1400,4,8,2,0
2028-05-05,Gündüz,2,81.59,1.83,0.92,1356,4,7,2,0
2028-05-06,Gündüz,2,80.0,1.29,0.83,1754,3,10,2,0
2028-05-07,Akşam,1,80.26,1.62,0.88,1498,2,6,2,0
2028-05-08,Akşam,4,78.38,2.22,0.87,1833,4,11,2,0
2028-05-09,Akşam,1,82.74,1.84,0.9,1434,2,11,2,0
2028-05-10,Gündüz,5,85.25,2.45,0.85,1118,2,7,2,0
2028-05-11,Gece,3,82.88,1.69,0.78,2070,1,7,2,0
2028-05-12,Gece,5,78.96,2.49,0.87,2191,3,7,2,0
2028-05-13,Akşam,3,73.9,1.8,0.86,2022,1,7,2,0
2028-05-14,Gece,2,70.11,1.67,0.69,1347,5,7,2,0
2028-05-15,Akşam,4,79.68,1.59,0.76,1538,1,10,2,0
2028-05-16,Gündüz,1,70.03,2.0,0.88,2319,4,6,2,0
2028-05-17,Gece,4,79.0,1.38,0.92,2197,4,6,2,0
2028-05-18,Gündüz,1,87.01,1.64,0.84,2418,4,9,2,0
2028-05-19,Gece,5,74.23,1.78,0.89,1529,5,8,2,0
2028-05-20,Gündüz,5,73.57,1.12,0.85,1302,2,11,2,0
2028-05-21,Gece,1,83.18,1.77,0.85,1201,4,7,2,0
2028-05-22,Gündüz,4,65.97,2.32,0.84,1155,1,11,2,0
2028-05-23,Gündüz,1,81.91,1.93,0.85,1013,2,6,2,0
2028-05-24,Gece,2,87.34,1.6,0.87,2043,1,8,2,0
2028-05-25,Gündüz,5,75.64,1.66,0.83,1755,1,8,2,0
2028-05-26,Gündüz,2,74.78,1.9,0.91,1888,4,10,2,0
2028-05-27,Gündüz,5,82.95,1.65,0.8,2480,1,7,2,0
2028-05-28,Gece,5,74.15,1.94,0.94,2196,5,9,2,0
2028-05-29,Gece,3,84.05,1.64,0.84,1444,2,8,2,0
2028-05-30,Gündüz,2,74.55,1.49,0.85,1121,4,10,2,0
2028-05-31,Gündüz,2,88.84,2.15,0.82,1183,4,7,2,0
2028-06-01,Gece,3,83.31,2.01,0.87,1670,1,6,2,0
2028-06-02,Gece,4,80.19,1.23,0.84,1048,1,9,2,0
2028-06-03,Gündüz,2,88.55,1.7,0.83,1180,3,7,2,0
2028-06-04,Gündüz,1,85.16,2.11,0.89,2417,3,10,2,0
2028-06-05,Gündüz,3,81.84,1.75,0.91,2416,4,11,2,0
2028-06-06,Akşam,2,70.68,1.63,0.8,2371,4,10,2,0
2028-06-07,Gece,4,76.49,1.72,0.9,2499,1,10,2,0
2028-06-08,Akşam,2,85.43,1.83,0.92,1140,5,10,2,0
2028-06-09,Gece,5,73.5,1.75,0.77,1529,5,10,2,0
2028-06-10,Gece,1,76.17,1.78,0.82,1583,1,9,2,0
2028-06-11,Gece,3,74.89,1.76,0.92,1470,3,8,2,0
2028-06-12,Gece,5,82.01,1.51,0.88,2286,3,8,2,0
2028-06-13,Gece,4,84.82,1.49,0.95,1142,5,6,2,0
2028-06-14,Gece,5,84.82,1.47,0.85,1706,4,8,2,0
2028-06-15,Gece,5,75.74,1.83,0.83,2169,1,10,2,0
2028-06-16,Akşam,4,81.94,1.97,0.93,1293,4,8,2,0
2028-06-17,Gündüz,5,75.5,1.52,0.82,1421,3,11,2,0
2028-06-18,Gündüz,3,78.95,1.35,0.85,1563,5,11,2,0
2028-06-19,Akşam,2,82.6,1.54,0.89,1416,4,8,2,0
2028-06-20,Akşam,5,85.31,2.22,0.9,1660,3,10,2,0
2028-06-21,Akşam,3,69.25,1.71,0.82,1912,3,9,2,0
2028-06-22,Akşam,2,80.49,1.74,0.88,2130,3,10,2,0
2028-06-23,Gece,2,87.04,1.56,0.85,2341,4,8,2,0
2028-06-24,Gündüz,5,81.16,1.97,0.78,1058,2,8,2,0
2028-06-25,Gece,3,80.41,1.76,0.84,2015,5,6,2,0
2028-06-26,Gündüz,5,77.18,1.58,0.78,1257,3,10,2,0
2028-06-27,Gündüz,4,86.9,1.49,0.83,1792,4,6,2,0
2028-06-28,Akşam,2,77.42,1.91,0.81,2448,1,6,2,0
2028-06-29,Gece,5,79.5,1.88,0.91,1530,5,7,2,0
2028-06-30,Akşam,2,77.65,1.43,0.88,1165,1,11,2,0
2028-07-01,Gece,3,80.54,2.17,0.95,2048,1,6,2,0
2028-07-02,Gündüz,1,87.13,1.61,0.82,1003,4,11,2,0
2028-07-03,Akşam,5,75.47,1.13,0.88,1002,2,8,2,0
2028-07-04,Akşam,5,80.56,2.26,0.82,1417,4,8,2,0
2028-07-05,Gündüz,2,81.96,1.77,0.84,1361,4,7,2,0
2028-07-06,Gündüz,3,75.94,1.93,0.85,1905,5,7,2,0
2028-07-07,Gündüz,4,79.7,2.3,0.97,1368,4,10,2,0
2028-07-08,Akşam,3,89.26,1.5,0.89,1538,5,7,2,0
2028-07-09,Gece,5,71.16,1.94,0.87,1879,3,9,2,0
2028-07-10,Akşam,4,77.89,2.15,0.93,1345,5,8,2,0
2028-07-11,Gece,3,81.25,1.52,0.91,1730,4,8,2,0
2028-07-12,Akşam,1,78.12,2.24,0.87,1896,3,11,2,0
2028-07-13,Akşam,2,94.43,1.38,0.91,2067,3,7,2,0
2028-07-14,Gündüz,3,82.74,1.77,0.86,1723,2,11,2,0
2028-07-15,Gece,3,74.78,1.48,1.03,1563,4,7,2,0
2028-07-16,Akşam,1,68.32,2.01,0.94,2176,1,8,2,0
2028-07-17,Akşam,5,81.7,1.51,0.86,1201,4,7,2,0
2028-07-18,Gündüz,2,76.22,1.61,0.92,1320,1,10,2,0
2028-07-19,Gündüz,3,86.44,1.54,0.91,1463,2,7,2,0
2028-07-20,Gece,4,78.63,1.44,0.89,2034,4,7,2,0
2028-07-21,Akşam,3,77.16,1.57,0.9,2250,2,10,2,0
2028-07-22,Gece,2,77.07,1.79,0.84,1632,1,10,2,0
2028-07-23,Akşam,3,84.93,1.77,0.86,1332,5,10,2,0
2028-07-24,Gece,1,82.08,1.74,0.96,2492,4,11,2,0
2028-07-25,Gündüz,3,88.78,1.6,0.89,1014,3,8,2,0
2028-07-26,Akşam,3,78.92,1.69,0.85,2080,3,7,2,0
2028-07-27,Gece,4,84.31,1.32,0.87,2353,2,10,2,0
2028-07-28,Gündüz,1,84.4,1.59,0.86,2087,5,10,2,0
2028-07-29,Gündüz,1,83.37,1.73,0.93,1229,3,8,2,0
2028-07-30,Gece,3,77.45,1.89,0.86,1010,3,9,2,0
2028-07-31,Akşam,4,82.37,1.85,0.89,2247,4,7,2,0
2028-08-01,Akşam,3,79.51,1.43,0.85,1541,3,9,2,0
2028-08-02,Gündüz,3,79.38,1.93,1.0,1521,1,9,2,0
2028-08-03,Akşam,2,75.97,1.84,0.92,2077,2,10,2,0
2028-08-04,Akşam,2,69.4,2.23,0.92,1766,3,11,2,0
2028-08-05,Akşam,4,86.24,1.35,0.92,2180,4,8,2,0
2028-08-06,Gündüz,5,82.16,1.76,0.87,1640,1,7,2,0
2028-08-07,Gece,2,73.28,2.11,0.96,1569,3,7,2,0
2028-08-08,Akşam,5,83.59,1.71,0.88,1404,2,7,2,0
2028-08-09,Gündüz,1,86.34,1.53,0.98,2422,2,11,2,0
2028-08-10,Gündüz,2,83.89,1.56,0.87,1706,2,9,2,0
2028-08-11,Gece,2,75.54,2.04,0.93,1928,3,6,2,0
2028-08-12,Akşam,4,76.34,1.34,0.9,2426,1,8,2,0
2028-08-13,Akşam,5,77.26,1.7,0.9,2112,5,6,2,0
2028-08-14,Gece,2,84.31,1.54,0.81,1592,2,9,2,0
2028-08-15,Gece,2,82.39,1.56,0.84,1185,1,10,2,0
2028-08-16,Gündüz,4,93.95,1.93,0.97,1894,4,6,2,0
2028-08-17,Gündüz,4,71.8,1.68,0.83,1078,4,6,2,0
2028-08-18,Gece,5,79.74,1.87,0.94,1144,1,8,2,0
2028-08-19,Akşam,1,70.36,1.43,1.02,1013,4,9,2,0
2028-08-20,Gündüz,1,82.98,2.05,0.92,1001,4,8,2,0
2028-08-21,Gündüz,3,85.33,1.86,1.0,1515,2,10,2,0
2028-08-22,Akşam,2,87.21,2.17,0.93,1755,3,11,2,0
2028-08-23,Gündüz,5,80.94,1.68,0.91,1065,3,11,2,0
2028-08-24,Akşam,2,70.43,1.93,0.91,1245,3,11,2,0
2028-08-25,Akşam,5,79.75,2.04,0.89,2453,3,7,2,0
2028-08-26,Akşam,5,82.18,1.93,0.89,1571,1,11,2,0
2028-08-27,Gece,5,74.97,2.31,0.87,2255,2,11,2,0
2028-08-28,Gece,2,78.68,1.3,0.92,1435,1,9,2,0
2028-08-29,Gece,4,73.61,1.85,1.01,1352,4,11,2,0
2028-08-30,Akşam,2,76.94,1.68,0.97,1678,2,11,2,0
2028-08-31,Akşam,5,84.56,1.66,0.91,1382,5,10,2,0
2028-09-01,Gece,3,83.4,2.25,0.93,2083,3,10,2,0
2028-09-02,Gündüz,1,73.02,1.61,0.9,1469,4,6,2,0
2028-09-03,Akşam,5,76.48,2.06,0.97,2434,3,8,2,0
2028-09-04,Gündüz,3,80.29,1.48,0.82,2106,3,6,2,0
2028-09-05,Gündüz,4,81.13,2.11,1.0,1073,3,6,2,0
2028-09-06,Akşam,5,76.69,1.79,0.88,2334,5,7,2,0
2028-09-07,Akşam,3,82.38,1.72,0.88,2477,4,8,2,1
2028-09-08,Gündüz,5,79.82,1.34,0.84,1025,3,7,2,0
2028-09-09,Gündüz,2,67.12,1.72,0.91,2449,3,11,2,0
2028-09-10,Gece,3,77.14,1.59,0.87,2400,2,10,2,0
2028-09-11,Gece,2,77.0,2.32,0.96,2266,3,11,2,0
2028-09-12,Akşam,2,83.39,1.82,0.94,1834,2,7,2,0
2028-09-13,Gece,3,83.48,1.62,0.87,1627,4,10,2,0
2028-09-14,Gece,1,71.64,1.61,0.86,2346,4,6,2,0
2028-09-15,Gece,3,82.19,1.39,0.87,2203,4,11,2,0
2028-09-16,Gece,1,79.63,2.26,0.86,1773,2,7,2,0
2028-09-17,Gündüz,5,80.63,2.18,0.89,2008,5,11,2,0
2028-09-18,Akşam,5,76.93,1.78,0.87,1265,5,8,2,0
2028-09-19,Gece,3,79.69,2.45,0.97,1549,3,7,2,0
2028-09-20,Gündüz,5,85.75,1.8,0.88,2403,4,10,2,0
2028-09-21,Gündüz,4,80.56,2.13,0.94,1076,1,9,2,0
2028-09-22,Gündüz,2,79.79,1.97,0.94,2072,3,11,2,0
2028-09-23,Gece,2,77.6,1.63,0.82,2013,5,11,2,0
2028-09-24,Gece,1,85.26,1.85,0.95,2277,5,8,2,0
2028-09-25,Akşam,5,73.6,1.91,0.83,2403,4,10,2,0
2028-09-26,Gece,1,75.99,1.41,0.87,2272,2,11,2,0
2028-09-27,Gece,2,73.31,1.89,0.95,2095,3,9,2,0
2028-09-28,Gündüz,2,81.0,2.14,0.92,1446,2,11,2,0
2028-09-29,Akşam,5,85.9,1.59,0.9,1505,5,8,2,0
2028-09-30,Gece,4,78.36,1.74,0.83,2276,4,9,2,0
2028-10-01,Gece,4,74.65,1.47,0.96,1995,5,6,2,0
2028-10-02,Gündüz,5,88.18,1.66,0.94,1869,4,6,2,0
2028-10-03,Gündüz,5,82.26,1.68,0.87,1298,1,11,2,0
2028-10-04,Gece,1,81.39,2.27,0.87,1733,2,7,2,0
2028-10-05,Akşam,5,79.05,1.7,0.97,2083,3,7,2,0
2028-10-06,Akşam,4,83.35,1.64,0.93,2380,4,7,2,0
2028-10-07,Gündüz,5,81.31,1.77,0.85,1156,1,7,2,0
2028-10-08,Gündüz,1,77.59,1.29,0.88,1341,1,11,2,0
2028-10-09,Gece,1,78.43,1.09,1.02,1973,2,9,2,0
2028-10-10,Gündüz,1,74.9,1.39,0.97,1893,4,8,2,0
2028-10-11,Gece,1,74.28,1.9,0.92,2225,3,8,2,0
2028-10-12,Akşam,3,78.52,1.8,0.92,2058,3,7,2,0
2028-10-13,Akşam,5,85.77,2.06,0.81,2479,3,6,2,0
2028-10-14,Gece,2,74.83,1.34,0.99,1916,5,10,2,0
2028-10-15,Gündüz,5,84.18,1.74,0.9,2188,5,7,2,0
2028-10-16,Akşam,3,76.01,1.32,0.88,2051,4,7,2,0
2028-10-17,Gündüz,1,71.07,1.88,0.96,2395,3,11,2,0
2028-10-18,Akşam,3,82.73,1.39,0.89,1313,1,6,2,0
2028-10-19,Gece,4,88.14,1.73,0.83,2307,3,10,2,0
2028-10-20,Gece,4,75.72,1.86,0.94,2321,4,9,2,0
2028-10-21,Gece,5,72.15,1.68,0.85,1474,3,9,2,0
2028-10-22,Akşam,5,82.27,1.12,0.92,1596,2,10,2,0
2028-10-23,Gündüz,2,75.38,2.3,0.94,2372,3,10,2,0
2028-10-24,Gündüz,2,82.68,1.65,0.91,1635,1,9,2,1
2028-10-25,Gündüz,4,85.76,1.32,0.91,1444,4,7,2,0
2028-10-26,Akşam,1,81.65,2.03,1.01,2230,4,7,2,1
2028-10-27,Akşam,3,84.05,2.04,1.01,1416,1,11,2,0
2028-10-28,Akşam,2,84.08,1.71,0.88,1438,4,6,2,0
2028-10-29,Akşam,2,84.95,2.26,0.9,1164,3,10,2,0
2028-10-30,Akşam,1,80.23,1.58,0.9,1419,4,7,2,0
2028-10-31,Gündüz,1,83.9,1.85,0.93,2394,3,7,2,0
2028-11-01,Akşam,5,80.82,1.95,0.93,2289,4,6,2,0
2028-11-02,Akşam,3,81.96,2.25,1.02,2302,3,10,2,0
2028-11-03,Gündüz,1,95.26,1.22,0.92,1987,3,6,2,0
2028-11-04,Akşam,2,81.21,2.49,0.88,1481,1,6,2,0
2028-11-05,Gündüz,2,72.51,2.15,0.9,1516,1,9,2,0
2028-11-06,Gündüz,4,79.01,1.93,0.95,1081,5,6,2,0
2028-11-07,Gece,1,78.45,1.56,0.92,1118,1,10,2,0
2028-11-08,Gece,5,78.68,1.53,0.95,2326,3,7,2,0
2028-11-09,Gece,3,84.77,1.89,0.92,2238,3,7,2,0
2028-11-10,Gece,5,85.65,1.95,0.97,1027,4,9,2,0
2028-11-11,Akşam,2,79.47,1.91,0.93,1780,4,10,2,0
2028-11-12,Gece,5,73.04,1.85,0.88,1497,5,7,2,0
2028-11-13,Gündüz,2,80.5,1.93,0.92,1536,3,6,2,0
2028-11-14,Akşam,2,77.28,1.14,1.05,1518,5,8,2,0
2028-11-15,Gece,2,81.05,1.72,1.0,1193,3,8,2,0
2028-11-16,Gündüz,2,79.4,1.39,0.88,1591,1,8,2,0
2028-11-17,Akşam,2,86.08,1.79,1.03,1441,4,8,2,0
2028-11-18,Akşam,4,81.37,2.19,0.95,2059,5,6,2,0
2028-11-19,Gece,5,77.3,1.53,0.92,1257,2,7,2,0
2028-11-20,Akşam,4,73.07,1.59,0.93,1112,3,9,2,0
2028-11-21,Gündüz,4,79.76,1.55,0.94,2317,1,6,2,0
2028-11-22,Akşam,1,79.78,1.59,1.0,1013,2,7,2,0
2028-11-23,Gündüz,1,78.69,1.97,0.95,1910,1,10,2,0
2028-11-24,Akşam,1,83.88,2.04,0.96,1139,1,7,2,0
2028-11-25,Gece,3,73.09,2.24,1.0,2394,3,7,2,0
2028-11-26,Gündüz,1,76.19,1.5,0.92,2450,1,7,2,0
2028-11-27,Akşam,5,80.26,2.01,0.96,2120,5,6,2,0
2028-11-28,Akşam,4,77.2,2.06,0.97,1696,2,7,2,0
2028-11-29,Akşam,5,78.22,2.3,0.95,2365,1,7,2,0
2028-11-30,Gündüz,1,79.7,1.52,0.97,1869,1,10,2,0
2028-12-01,Gündüz,3,83.43,1.2,0.91,2455,4,10,2,0
2028-12-02,Gündüz,3,79.5,1.72,0.99,1188,4,8,2,0
2028-12-03,Gece,4,70.15,2.64,0.92,1081,5,11,2,0
2028-12-04,Gece,5,76.99,1.47,0.97,2203,4,6,2,0
2028-12-05,Gündüz,2,82.48,1.95,0.96,1957,1,7,2,0
2028-12-06,Akşam,5,83.81,1.14,0.91,1897,1,8,2,0
2028-12-07,Gece,1,84.09,2.34,1.03,1966,2,8,2,0
2028-12-08,Gündüz,2,85.51,1.24,1.03,2438,4,6,2,0
2028-12-09,Akşam,3,80.59,1.08,0.9,2128,3,11,2,0
2028-12-10,Gece,4,81.32,1.83,0.99,1380,4,8,2,0
2028-12-11,Akşam,4,74.93,1.84,0.94,1721,1,8,2,0
2028-12-12,Akşam,3,69.13,2.23,0.92,1328,2,6,2,0
2028-12-13,Akşam,1,72.91,2.05,0.97,2272,4,9,2,0
2028-12-14,Akşam,3,76.49,1.2,0.99,1071,2,8,2,0
2028-12-15,Gece,1,73.2,1.75,0.96,1132,4,10,2,0
2028-12-16,Gece,2,78.54,1.59,0.93,2263,5,8,2,0
2028-12-17,Gece,3,77.69,1.4,1.02,2101,1,6,2,0
2028-12-18,Gündüz,1,84.69,1.93,1.02,1569,1,6,2,0
2028-12-19,Gece,2,75.15,2.11,0.92,1460,3,11,2,0
2028-12-20,Akşam,3,80.7,1.56,0.96,1124,1,9,2,0
2028-12-21,Gece,4,77.9,1.7,0.88,2034,3,9,2,0
2028-12-22,Akşam,3,74.97,1.72,1.0,2491,1,11,2,0
2028-12-23,Gündüz,5,76.36,1.6,1.02,2430,4,11,2,0
2028-12-24,Akşam,3,69.74,1.67,0.98,1940,4,10,2,0
2028-12-25,Akşam,5,83.74,1.6,0.91,1026,5,10,2,0
2028-12-26,Akşam,2,87.01,1.84,1.04,1206,4,8,2,0
2028-12-27,Gündüz,3,78.66,1.62,1.06,2245,2,9,2,0
2028-12-28,Gece,2,80.15,1.93,0.94,1311,4,10,2,0
2028-12-29,Gece,2,78.52,1.62,0.98,1381,3,8,2,0
2028-12-30,Gündüz,1,75.9,1.99,1.0,2338,5,7,2,0
2028-12-31,Akşam,2,83.52,1.62,1.0,2231,2,8,2,0
2029-01-01,Gece,2,81.6,1.98,0.96,1295,2,10,2,0
2029-01-02,Gündüz,3,65.44,1.55,1.05,1401,1,8,2,0
2029-01-03,Gece,3,74.83,2.07,0.88,2458,3,7,2,0
2029-01-04,Gündüz,4,69.73,1.27,0.88,1121,4,10,2,0
2029-01-05,Akşam,1,87.78,1.8,0.96,1750,4,8,2,0
2029-01-06,Gece,2,79.14,1.63,1.05,1105,1,10,2,0
2029-01-07,Gündüz,1,81.2,1.79,1.02,1790,4,11,2,0
2029-01-08,Gece,5,78.23,1.44,0.89,2059,2,11,2,0
2029-01-09,Gece,2,85.51,1.74,1.11,1071,4,8,2,0
2029-01-10,Gece,1,84.3,1.47,0.99,1567,4,6,2,0
2029-01-11,Gece,4,78.92,1.73,0.91,2190,2,10,2,0
2029-01-12,Gündüz,4,88.59,1.7,0.96,2244,3,10,2,0
2029-01-13,Akşam,2,80.93,1.9,1.02,1075,3,11,2,0
2029-01-14,Gündüz,5,72.7,1.82,1.03,1721,2,11,2,0
2029-01-15,Gündüz,4,80.5,2.36,0.96,2009,2,10,2,0
2029-01-16,Gündüz,4,82.59,1.65,0.99,2234,5,10,2,0
2029-01-17,Akşam,5,79.33,1.76,0.96,1227,5,11,2,0
2029-01-18,Gece,1,77.94,2.76,0.97,1452,4,8,2,0
2029-01-19,Gece,4,88.82,1.73,1.01,1765,4,9,2,0
2029-01-20,Gece,3,74.07,2.09,1.04,1486,5,8,2,0
2029-01-21,Akşam,4,66.18,1.97,0.91,1667,4,7,2,0
2029-01-22,Gece,1,88.1,2.5,0.96,2497,3,6,2,0
2029-01-23,Akşam,1,73.87,1.37,0.94,1829,3,8,2,0
2029-01-24,Gece,2,78.57,1.34,0.92,1790,1,8,2,0
2029-01-25,Gece,3,78.11,1.46,0.92,1970,5,10,2,0
2029-01-26,Gündüz,1,86.16,1.85,0.97,1489,3,7,2,0
2029-01-27,Akşam,5,87.17,1.5,0.92,1375,1,10,2,0
2029-01-28,Gündüz,3,73.54,1.16,0.92,1230,2,11,2,0
2029-01-29,Gündüz,3,86.78,1.52,0.97,1701,3,10,2,0
2029-01-30,Gündüz,5,86.69,1.91,0.93,2248,1,9,2,0
2029-01-31,Akşam,4,80.1,1.53,1.0,1474,4,6,2,0
2029-02-01,Akşam,5,84.66,2.14,0.95,2103,1,9,2,0
2029-02-02,Gece,5,85.16,1.46,0.92,2233,3,10,2,0
2029-02-03,Gündüz,4,78.74,1.8,1.09,2320,4,6,2,0
2029-02-04,Gece,4,79.21,1.68,0.87,2195,4,8,2,1
2029-02-05,Gündüz,4,82.95,1.86,1.02,2112,1,7,2,0
2029-02-06,Akşam,4,71.86,1.89,1.0,1225,1,9,2,0
2029-02-07,Akşam,4,78.23,2.28,0.96,1142,3,7,2,0
2029-02-08,Akşam,5,74.0,2.01,0.93,1707,4,10,2,0
2029-02-09,Gündüz,2,87.12,1.67,1.07,1053,5,6,2,0
2029-02-10,Akşam,2,78.17,1.98,1.09,1195,1,11,2,0
2029-02-11,Gündüz,1,81.38,2.03,0.97,1844,5,8,2,0
2029-02-12,Gece,2,78.91,2.41,0.96,1297,5,6,2,0
2029-02-13,Gündüz,2,78.58,1.75,1.04,2453,4,11,2,1
2029-02-14,Gece,5,81.05,1.78,0.97,1536,3,7,2,0
2029-02-15,Gündüz,4,76.35,2.19,1.01,1578,5,7,2,0
2029-02-16,Gece,4,79.01,1.2,1.01,1499,3,8,2,0
2029-02-17,Akşam,5,78.97,1.74,0.99,1623,1,11,2,0
2029-02-18,Gece,2,77.88,2.01,0.99,1840,4,11,2,0
2029-02-19,Akşam,5,81.96,2.11,1.0,1205,2,8,2,0
2029-02-20,Akşam,1,77.77,1.14,0.93,1879,4,6,2,0
2029-02-21,Gece,4,88.06,1.4,0.95,2160,2,9,2,0
2029-02-22,Gündüz,3,83.14,1.05,1.0,1407,1,6,2,0
2029-02-23,Gündüz,1,73.25,2.06,0.96,1278,3,7,2,0
2029-02-24,Gündüz,1,82.75,1.86,1.13,2468,1,6,2,0
2029-02-25,Gündüz,5,76.55,2.23,1.0,1676,4,10,2,0
2029-02-26,Gündüz,2,80.68,1.81,0.9,1940,2,6,2,0
2029-02-27,Akşam,4,76.34,2.47,0.85,1270,2,6,2,0
2029-02-28,Gündüz,3,69.03,1.52,1.03,1440,4,11,2,0
2029-03-01,Akşam,1,79.89,1.69,1.0,2251,4,10,2,0
2029-03-02,Akşam,3,72.83,1.92,1.06,1126,1,7,2,0
2029-03-03,Akşam,2,82.1,1.59,0.96,2293,5,8,2,0
2029-03-04,Gece,2,80.87,1.93,0.99,1486,2,6,2,0
2029-03-05,Gece,3,76.98,1.77,1.01,1547,4,9,2,0
2029-03-06,Akşam,4,89.13,1.75,0.99,2178,1,11,2,0
2029-03-07,Gece,2,73.8,1.76,0.98,1985,5,11,2,0
2029-03-08,Gündüz,3,76.88,2.01,1.03,1936,3,8,2,0
2029-03-09,Gündüz,1,74.4,1.7,0.95,1771,4,9,2,0
2029-03-10,Akşam,3,90.21,1.46,1.02,1018,5,6,2,0
2029-03-11,Gündüz,3,86.76,1.82,1.09,1424,3,9,2,0
2029-03-12,Akşam,5,72.89,1.61,1.08,1935,3,11,2,0
2029-03-13,Akşam,2,75.87,1.5,0.91,1057,1,8,2,0
2029-03-14,Gündüz,4,76.04,1.28,0.97,1422,2,9,2,0
2029-03-15,Gece,4,77.25,2.08,1.01,1843,4,9,2,0
2029-03-16,Gündüz,5,74.79,2.0,1.06,2125,5,8,2,0
2029-03-17,Gündüz,4,76.97,2.22,1.01,2099,3,8,2,0
2029-03-18,Akşam,3,85.02,1.8,1.06,1065,2,8,2,0
2029-03-19,Akşam,5,89.73,2.12,0.97,1814,3,11,2,0
2029-03-20,Akşam,1,72.28,1.52,0.52,2174,4,8,3,0
2029-03-21,Akşam,2,74.79,1.23,0.52,1901,4,10,3,0
2029-03-22,Gece,2,81.07,1.57,0.57,1436,1,6,3,0
2029-03-23,Gece,2,72.1,1.74,0.55,1789,4,11,3,0
2029-03-24,Gece,3,81.2,1.91,0.54,2091,4,8,3,0
2029-03-25,Akşam,1,82.7,2.18,0.54,1234,4,7,3,0
2029-03-26,Akşam,5,83.5,1.9,0.44,1674,2,9,3,0
2029-03-27,Akşam,5,82.56,2.48,0.49,1097,5,8,3,0
2029-03-28,Gece,2,77.32,1.84,0.45,2032,5,8,3,0
2029-03-29,Akşam,1,79.09,1.83,0.47,1926,4,6,3,0
2029-03-30,Gündüz,1,74.1,1.9,0.5,1760,5,8,3,0
2029-03-31,Gündüz,1,82.32,1.91,0.39,1426,4,11,3,0
2029-04-01,Akşam,4,88.02,1.91,0.5,1226,5,10,3,0
2029-04-02,Gündüz,4,82.31,1.43,0.47,1016,5,7,3,0
2029-04-03,Gündüz,2,76.52,2.06,0.45,1562,3,7,3,0
2029-04-04,Gece,1,84.97,2.55,0.51,1227,2,8,3,0
2029-04-05,Akşam,1,91.83,1.54,0.49,1705,3,6,3,0
2029-04-06,Akşam,5,81.22,1.79,0.53,2261,3,11,3,0
2029-04-07,Gece,5,82.77,1.39,0.48,2404,5,11,3,1
2029-04-08,Gündüz,2,83.39,2.03,0.5,2410,1,8,3,0
2029-04-09,Gündüz,1,71.98,2.03,0.63,1668,1,9,3,0
2029-04-10,Akşam,2,77.94,1.35,0.54,1253,2,11,3,0
2029-04-11,Gündüz,5,77.43,1.41,0.47,2331,4,11,3,0
2029-04-12,Gece,5,84.17,1.18,0.57,2337,5,11,3,0
2029-04-13,Gece,4,83.59,2.27,0.59,2324,2,7,3,1
2029-04-14,Akşam,2,79.4,1.55,0.54,1117,3,11,3,0
2029-04-15,Gece,2,77.13,1.76,0.47,1049,5,9,3,0
2029-04-16,Gece,1,71.57,1.69,0.57,2204,3,10,3,0
2029-04-17,Akşam,1,79.92,2.1,0.49,1542,2,7,3,0
2029-04-18,Gece,4,75.23,2.0,0.58,1326,1,7,3,0
2029-04-19,Gece,3,74.61,1.98,0.5,1943,2,10,3,0
2029-04-20,Gece,3,84.63,1.56,0.5,2269,5,9,3,0
2029-04-21,Gündüz,3,84.11,2.0,0.54,1601,5,8,3,0
2029-04-22,Akşam,2,77.56,2.08,0.59,1101,4,6,3,0
2029-04-23,Akşam,2,72.15,2.0,0.64,2253,1,9,3,0
